2011,ARUA,"ST.JOSEPH'S COLLEGE,OMBACI",130,41.5,46.9,9.2,1.5,0,0,0.8,0,0,0,0,0,0,0,0,130,41.5,46.9,9.2,1.5,0,0,0.8
2011,KAMPALA,"MARIAM HIGH SCHOOL,KAMPALA",84,40.5,52.4,3.6,2.4,0,0,1.2,84,40.5,52.4,3.6,2.4,0,0,1.2,0,0,0,0,0,0,0,0
2011,SOROTI,"JERESSAR HIGH SCHOOL,SOROTI",190,40,52.1,6.8,0,0,0,1.1,78,20.5,62.8,14.1,0,0,0,2.6,112,53.6,44.6,1.8,0,0,0,0
2011,KABAROLE,"ST.LEO'S COLLEGE,KYEGOBE",113,39.8,38.9,19.5,0.9,0,0,0.9,0,0,0,0,0,0,0,0,113,39.8,38.9,19.5,0.9,0,0,0.9
2011,KALUNGU,ST.CHARLES LWANGA GIRLS' TRAINING CENTRE,38,39.5,39.5,21.1,0,0,0,0,38,39.5,39.5,21.1,0,0,0,0,0,0,0,0,0,0,0,0
2011,KABAROLE,"ST.MARY'S SEMINARY,FORT PORTAL",28,39.3,53.6,7.1,0,0,0,0,0,0,0,0,0,0,0,0,28,39.3,53.6,7.1,0,0,0,0
2011,NEBBI,"ST.DANIEL COMBONI COLLEGE,NEBBI",23,39.1,39.1,17.4,4.3,0,0,0,0,0,0,0,0,0,0,0,23,39.1,39.1,17.4,4.3,0,0,0
2011,WAKISO,"WITS COLLEGE,NAMULANDA",87,39.1,49.4,9.2,1.1,0,1.1,0,43,32.6,51.2,11.6,2.3,0,2.3,0,44,45.5,47.7,6.8,0,0,0,0
2011,NTUNGAMO,NTUNGAMO HIGH SCHOOL,105,39,52.4,6.7,0,0,0,1.9,35,31.4,57.1,11.4,0,0,0,0,70,42.9,50,4.3,0,0,0,2.9
2011,KIRUHURA,SEDES SAPIENTIAE ACADEMIAE SS,41,39,43.9,9.8,0,0,0,7.3,16,18.8,56.3,25,0,0,0,0,25,52,36,0,0,0,0,12
2011,SHEEMA,"SACRED HEART SECONDARY SCHOOL,MUSHANGA",160,38.8,51.9,9.4,0,0,0,0,97,24.7,61.9,13.4,0,0,0,0,63,60.3,36.5,3.2,0,0,0,0
2011,WAKISO,"MAKERERE HIGH SCHOOL,MIGADDE",75,38.7,54.7,6.7,0,0,0,0,35,17.1,74.3,8.6,0,0,0,0,40,57.5,37.5,5,0,0,0,0
2011,GULU,"ST.JOSEPH'S COLLEGE,LAYIBI",172,38.4,42.4,15.7,3.5,0,0,0,0,0,0,0,0,0,0,0,172,38.4,42.4,15.7,3.5,0,0,0
2011,BUIKWE,"STELLA MARIS COLLEGE,NSUBE",123,38.2,50.4,11.4,0,0,0,0,123,38.2,50.4,11.4,0,0,0,0,0,0,0,0,0,0,0,0
2011,SHEEMA,NGANWA HIGH SCHOOL,148,37.2,48,10.8,2.7,0,0,1.4,0,0,0,0,0,0,0,0,148,37.2,48,10.8,2.7,0,0,1.4
2011,LUWERO,"KAZINGA SEC. SCHOOL,KALULE",27,37,55.6,7.4,0,0,0,0,19,31.6,63.2,5.3,0,0,0,0,8,50,37.5,12.5,0,0,0,0
2011,BUSHENYI MAIN,"ST.CECILIA GIRLS' SS,BUSHENYI",98,36.7,54.1,6.1,1,0,0,2,98,36.7,54.1,6.1,1,0,0,2,0,0,0,0,0,0,0,0
2011,KAMPALA,AGA KHAN HIGH SCHOOL,22,36.4,40.9,9.1,9.1,0,0,4.5,8,37.5,25,12.5,25,0,0,0,14,35.7,50,7.1,0,0,0,7.1
2011,WAKISO,"BETHANY HIGH SCHOOL,NAALYA",157,36.3,32.5,22.9,8.3,0,0,0,70,27.1,40,20,12.9,0,0,0,87,43.7,26.4,25.3,4.6,0,0,0
2011,JINJA,"HOLY CROSS LAKE VIEW SS,JINJA",135,36.3,52.6,9.6,1.5,0,0,0,67,25.4,55.2,16.4,3,0,0,0,68,47.1,50,2.9,0,0,0,0
